id,name
28801,Erving Polster
28802,Robert F. Murphy
28803,Frank Pittman
28804,Alta MacAdam
28805,Karla Jennings
28806,Christopher Lasch
28807,Malcolm Gillies
28808,David J. Skal
28809,Pauline Maier
28810,Helen Caldicott
28811,Montserrat Fontes
28812,Thordis Simonsen
28813,Richard Sennett
28814,James Thomas
28815,Alan Durning
28816,Marion Solomon
28817,Truman Capote
28818,Doris Grumbach
28819,Laurence H. Tribe
28820,Pamela Constable
28821,Arthur M. Schlesinger
28822,Hosea Hudson
28823,Paul Watzlawick
28824,Edward O. Wilson
28825,James Pettifer
28826,"Karen, M.D. Horney"
28827,Jose Ortega Y Gasset
28828,"Timothy E., M.D. Quill"
28829,Paul J. Donoghue
28830,Eric Liu
28831,Patricia Bosworth
28832,Nina Hall
28833,John Heidenry
28834,Carol De Chellis Hill
28835,Carl G. Liungman
28836,Nancy J. Napier
28837,Frida Kahlo
28838,Joyce Appleby
28839,Jeffrey Hollender
28840,James H. Beck
28841,Jan Heller Levi
28842,Gretchell Gerzina
28843,Deborah Lyons
28844,Karen Berger
28845,Brian Cazeneuve
28846,Elizabeth Wayland Barber
28847,Katie Donovan
28848,Robert Friedel
28849,Husain Haddawy
28850,Marilyn Hacker
28851,Hope Ricciotti
28852,Peter Theroux
28853,Lou Dematteis
28854,Alice Fulton
28855,John A. Williams
28856,A. C. Robin Skynner
28857,John Merwin
28858,Deborah Gray White
28859,Robert U. Akeret
28860,Peter Blake
28861,William Cronon
28862,John P. Eaton
28863,Richard Hough
28864,Michael Renner
28865,Theda Skocpol
28866,Diane Milliken
28867,Jean Baker
28868,Eavan Boland
28869,Ellen Greenberg
28870,Ulick O'Connor
28871,Alice Cary
28872,Kim Addonizio
28873,Rebecca Stowe
28874,Rita Reed
28875,Steven Biel
28876,Paula Geyh
28877,Patricia Pasick
28878,Larry Olmsted
28879,Cynthia Kuhn
28880,Roger Smith
28881,Archie Givens
28882,Fawn Brodie
28883,Duncan McLean
28884,Carol F. Karlsen
28885,Iceberg Slim
28886,Rafael Campo
28887,Andrew Nathan
28888,Clarence Cooper
28889,Melissa Pierson
28890,Zora Hurston
28891,Bernice Kert
28892,Deborah McDowell
28893,Jeff Shesol
28894,William Lederer
28895,Andrew Boyd
28896,Marie Howe
28897,David S. Landes
28898,Steven Jonas
28899,Nahid Rachlin
28900,Roy Gutman
28901,Jennifer Kulier
28902,Paul Stirton
28903,Jack Driscoll
28904,Michael Les Benedict
28905,"Candyce H., Ph.D. Stapen"
28906,Jean Christopher Spaugh
28907,Rob Neyer
28908,Ai
28909,John W. Dower
28910,Greg Friedler
28911,Joanna Waley-Cohen
28912,Janet Sternburg
28913,David Noland
28914,Toni Davidson
28915,Shepard Krech
28916,Tom Lutz
28917,Deborah M. Gordon
28918,Jasper Tilbury
28919,Lydia Minatoya
28920,Hampton Sides
28921,Francis Wheen
28922,Christine Balint
28923,Bruce W. Talamon
28924,J. R. McNeill
28925,"Harold, M.D. Klawans"
28926,Carol Rose
28927,Nancy Yaw Davis
28928,Ruth Gay
28929,Ernest R. May
28930,Worldwatch Institute
28931,Cyma Rubin
28932,D. D. Guttenplan
28933,Don Lee
28934,Simon Garfield
28935,Abigail Dewitt
28936,Stephen R. Palumbi
28937,Lynn Peril
28938,Rabih Alameddine
28939,Michael I. Meyerson
28940,Stephen A. Mitchell
28941,Randall Packer
28942,Rudiger Safranski
28943,Outside Magazine
28944,Kate Cohen
28945,E. Mavis Hetherington
28946,Sandra MacKey
28947,Mark Buchanan
28948,Beth Kephart
28949,Charles Wheelan
28950,Hal Espen
28951,J. Peder Zane
28952,Duncan J. Watts
28953,Lee Wallas
28954,Christine A. Courtois
28955,David C. Treadway
28956,Cloe Madanes
28957,David M. Schnarch
28958,Susan Lukas
28959,Lukas
28960,Jerrold S. Maxmen
28961,Robert C. Hsiung
28962,Cameron S. Foote
28963,Norbert Schoenauer
28964,Marie Jastrow
28965,Francis Beaumont
28966,Thomas H. Middleton
28967,Thomas Kyd
28968,Tourneur
28969,Thomas Dekker
28970,William Wycherley
28971,William Congreve
28972,Philip Appleman
28973,"Arthur, Comp. Mizener"
28974,Meyer Howard Abrams
28975,M MACK
28976,Maynard Mack
28977,James L Adams
28978,Ramon Ruiz
28979,James A. W Heffernan
28980,R. V. Cassill
28981,Alfred H. Kelly
28982,Alexander W. Allison
28983,Alexander Allison
28984,Robert P. Morgan
28985,Jenny N. Sullivan
28986,Gottesman
28987,Edwin Mansfield
28988,Hans Ohanian
28989,Maxine C. Hairston
28990,James McIntosh
28991,Carl E. Bain
28992,M.H. Abrams
28993,J. Paul Hunter
28994,John Lynch
28995,Thomas Mayer
28996,M. H. Adams
28997,Juanita H. Williams
28998,Jean Toomer
28999,David Kelley
29000,Ian C. Loram
29001,Constance J. Gefvert
29002,Feodor Dostoevsky
29003,Arthur M. Eastman
29004,Edward McNall Burns
29005,Nina Baym
29006,Peter Robert Lamont Brown
29007,R.V. Cassill
29008,Gleitman
29009,Hal R. Varian
29010,John P. Harrington
29011,George B. Tindall
29012,Maynard MacK
29013,George Brown Tindall
29014,Mark Silverstein
29015,Hershel Parker
29016,Norman MacLeod
29017,Margaret Ferguson
29018,Philip Lee Ralph
29019,Sol Berkowitz
29020,Dawn Rodrigues
29021,H. M. Schey
29022,Glenn C. Conroy
29023,David M. O'Brien
29024,James A. W. Heffernan
29025,Eileen Southern
29026,Stewart J. Cooke
29027,Lyle E. Bourne
29028,Jerome Beaty
29029,Maria M. Tatar
29030,John C. Brereton
29031,Dean Falk
29032,K. N. King
29033,Daniel Donoghue
29034,Benjamin Ginsberg
29035,David M. Bevington
29036,Marie Borroff
29037,Lee Alan Dugatkin
29038,Karen Mingst
29039,Erik Gray
29040,Manuel Komroff
29041,Leo Cardenas
29042,"Kenzabur C, Oe"
29043,Hogie. Wyckoff
29044,Kathy Crafts
29045,Eric MD Berne
29046,Cheng-En Wu
29047,Harold Pinter
29048,Tom Stoppard
29049,Ruby Cohn
29050,"Samuel, Beckett"
29051,Juan Rulfo
29052,Donald Merriam Allen
29053,Ann Mari Buitrago
29054,Robert Gover
29055,"Alain, Robbe-Grillet"
29056,John Kennedy Toole
29057,Walpola Rahula
29058,Margot Patterson Doss
29059,in Summers
29060,Rudy Wiebe
29061,Callan Pinckney
29062,Winfred Philipp Lehmann
29063,Helen Delpar
29064,James M McPherson
29065,John Hersey
29066,Richard Nelson Current
29067,Merrie Bergmann
29068,Robert Sekuler
29069,"B. &amp; PAINTER, S. Y TIERNEY"
29070,Charles Muscatine
29071,Forrest D. Burt
29072,Richard R Bootzin
29073,Jackson Wilson
29074,Maria Sablo Yates
29075,Amy Tucker
29076,Frederick C Crews
29077,Wesley D Camp
29078,H. Wayne Morgan
29079,JAMES. B. Y DILWORTH
29080,Courtland L BovÃ©e
29081,Theodore M. Oberlander
29082,K.H. Y ROSEN
29083,Stephen Lucas
29084,Gerald G. Duffy
29085,Laurence D. Steinberg
29086,R. D Laing
29087,W. Timothy Gallwey
29088,Daniel Joseph Boorstin
29089,Barry Commoner
29090,Rod. McKuen
29091,R. D Lawrence
29092,Thomas Tryon
29093,Frederick Leboyer
29094,Dale Wasserman
29095,Daniel J. Levinson
29096,John Hedgecoe
29097,William H Gass
29098,Jill Krementz
29099,Jeffrey Caine
29100,Steven Phillips
29101,T.P. McElroy
29102,Ivan Illich
29103,Michael A Hoffman
29104,Avery Corman
29105,Louis Terkel
29106,Liv Ullmann
29107,J. Anthony Lukas
29108,James F. Fixx
29109,Nicole St. John
29110,Bob Randall
29111,Alfred Hitchock
29112,Elisabeth L. Ortiz
29113,I. Ralph Hyatt
29114,Joan Hemingway
29115,John Bull
29116,"JOHN &amp; FARRANO, JOHN Y BULL"
29117,John G Deaton
29118,Linda Foa
29119,Ritchie R Ward
29120,P. M. Angle
29121,Robert Shaplen
29122,Alexis Lichine
29123,Way Bandy
29124,Oreste Carnevali
29125,Rosalind Russell
29126,Sue Kaufman
29127,Lisbeth Perrone
29128,Burrhus Frederic Skinner
29129,Charles A Reich
29130,Thomas S. Spradley
29131,Ernest Cole
29132,Van De Velde                 th
29133,"AndrE Paul Guillaume, Gide"
29134,John Steinbeck IV
29135,Virginia Hilu
29136,Tony Goodstone
29137,Mary Steichen Calderone
29138,Anne Maybury
29139,Otis Carney
29140,Yasunari Kawabata
29141,William Styron
29142,"Muhammad, Ali"
29143,E. L Doctorow
29144,Peter Schickele
29145,Robert Crichton
29146,Jon Godden
29147,Warren Fine
29148,Maj SjÃ¶wall
29149,Jan Myrdal
29150,Werner Keller
29151,Elizabeth North
29152,Juliet Mitchell
29153,James Andrews Beard
29154,Alfred. Alvarez
29155,Robert Elman
29156,Leah Cahan Schaefer
29157,John V Dennis
29158,Sylvia Ashton-Warner
29159,Meyer Friedman
29160,Lao-Tzu
29161,Arthur Allen Cohen
29162,John Graves
29163,Alistair Cooke
29164,Kreskin
29165,Takeshi Kaiko
29166,Neil Sheehan
29167,Philip Burton
29168,Jack Lee Rosenberg
29169,MAYA ANGELOU
29170,Francis Steegmuller
29171,A Alvarez
29172,Arthur Gold
29173,Bryan Woolley
29174,Alfred Joseph Hitchcock
29175,Stouffer Corporation
29176,Barclay Cooke
29177,Edwin E Aldrin
29178,Terri McGinnis
29179,Angela Yvonne Davis
29180,Harriette Louisa Simpson Arnow
29181,George V Higgins
29182,John Gerald Taylor
29183,George Harmon Coxe
29184,Bessie Head
29185,Philip J. Klass
29186,Robert Kotlowitz
29187,Ross Macdonald
29188,Brooke Hayward
29189,Ben F. Feingold
29190,Rachel Peden
29191,"Pete, Hamill"
29192,NoÃ«l Mostert
29193,Brown Meggs
29194,National Trust for Historic Preservation in the United States
29195,Carla Needleman
29196,Lady Fraser Antonia Pakenham
29197,Nora Ephron
29198,Marcella. Hazan
29199,Jean D'Ormesson
29200,Robert Caro
29201,Alan Riding
29202,Michael Z. Lewin
29203,Ann Hoopes
29204,George Duncan Painter
29205,General Electric Company
29206,Read
29207,JOHN CHEEVER
29208,Ellen Schwamm
29209,Robie MacAuley
29210,Philip F. O'Connor
29211,Richard Seymour Hall
29212,Marguerite Noble
29213,"Jessica, Hon., Mitford"
29214,Charles Wesley Chesterman
29215,Elaine Pagels
29216,James A Michener
29217,Diana Vreeland
29218,Zay N Smith
29219,William A. Niering
29220,Harry Reasoner
29221,Alexandra Danilova
29222,Frances Donaldson
29223,R.G. Vliet
29224,Norman Rockwell
29225,Gloria Swanson
29226,John G. Mitchell
29227,Elbert Luther Little
29228,Lorus Milne
29229,"William, Maxwell"
29230,Richard Levine
29231,C. David Heymann
29232,Mary Robison
29233,Ian Hamilton
29234,Vidiadhar Surajprasad Naipaul
29235,American Medial Association
29236,Susan Strasser
29237,ALEX COMFORT
29238,Angus Cameron
29239,Fran Lebowitz
29240,Lionel. Davidson
29241,Edward Koren
29242,Gail Lumet Buckley
29243,Lee Rosenbaum
29244,Penelope Casas
29245,James E Shapiro
29246,Mason McCann Smith
29247,Frank Spiering
29248,Leon Rooke
29249,Doris Betts
29250,Robert Michael Pyle
29251,Gary A. Lincoff
29252,Norman A. Melnkoth
29253,Steven J. Zeitlin
29254,Mary Gordon-Watson
29255,Hanna Kohner
29256,John S. P Walker
29257,Scott Sommer
29258,Norman Birnbaum
29259,Placido Domingo
29260,James McCourt
29261,JAMES MCCOURT
29262,Louise Shivers
29263,Ida Thompson
29264,"Bob and Sleight, Steve Bond"
29265,Charles Royster
29266,Vassily Aksyonov
29267,Tom Mangold
29268,Steve Tesich
29269,James Michener
29270,Ruth Bell Alexander
29271,Brian Inglis
29272,John R Gribbin
29273,Karol Wojtyla
29274,ROBERT A. CARO
29275,Robert A. Caro
29276,Guy Peellaert
29277,Margaret Dame Fonteyn
29278,R. D Orlova
29279,Peter Nicholls
29280,Robert Warren
29281,Alice Water
29282,Vincent V. Loomis
29283,Anthony West
29284,Harriet E Wilson
29285,Etty Hillesum
29286,Charlotte Robinson
29287,Henry Glassie
29288,Mark Zimmerman
29289,Gerald Malcolm Lee Durrell
29290,William Ferguson
29291,Herbert T. Boschung
29292,Daniel Orowole Fagunwa
29293,Harvey Fierstein
29294,Samm Sinclair Baker
29295,Robert Katz
29296,Lucy Irvine
29297,Inc. General Mills
29298,Junichiro Tanizaki
29299,Christopher Lloyd
29300,A. M. Rosenthal
29301,Laurel Robertson
29302,Yan Kit Martin
29303,John Julius Norwich
29304,Kit Williams
29305,Lester Bangs
29306,David W. McCullough
29307,Fred Howard
29308,Beverly Byrne
29309,BOB DYLAN
29310,David Hilfiker
29311,Francois Maspero
29312,Janet Campbell Hale
29313,Stefano Benni
29314,ROBERT LUDLUM
29315,Edward W Said
29316,David Lamb
29317,Irene Handl
29318,Nancy Lemann
29319,Norman Rush
29320,Dorothy Einon
29321,Thomas Glynn
29322,Marquerite Duras
29323,Don Hewitt
29324,Paul M. Kennedy
29325,Heather Couper
29326,Shirley Strum
29327,Someth May
29328,Scott Donaldson
29329,David Nichols
29330,ISABEL ALLENDE
29331,John Muirhead
29332,Jay Cantor
29333,Stanley Shapiro
29334,Francesca Durant
29335,Mignon Good Eberhart
29336,Claude Lanzmann
29337,"Thomas P., Jr. O'Neill"
29338,LINDA SCHIERSE LEONARD
29339,Sam Donaldson
29340,Emily Benedek
29341,Kennedy Fraser
29342,DONALD J. TRUMP
29343,Barbara Goldsmith
29344,Leslie Kenton
29345,Charles Manson
29346,John F. Michell
29347,American Medical Association
29348,RAY SMITH
29349,James Kotsilibas-Davis
29350,"Mai, Zetterling"
29351,Anthony Heilbut
29352,Philip Morrison
29353,Lucy Ash
29354,"J. Kenyon, Md. Rainer"
29355,Eve Arnold
29356,Yannick Murphy
29357,Robert T. Hohler
29358,Jeanne de Berg
29359,Lucy De Barbin
29360,Robert S. McNamara
29361,Natan Sharansky
29362,Michael Doane
29363,Zhang Xinxin
29364,Henrietta Garnett
29365,Jr. William F. Buckley
29366,Kevin P. Phillips
29367,JOHN HERSEY
29368,Jill Eisenstadt
29369,Roberto Pazzi
29370,Anthony Sampson
29371,Gustavo Sainz
29372,Joseph Heywood
29373,Laura Cunningham
29374,Ina L. Yalof
29375,Richard Ben Cramer
29376,Ruth Herring
29377,David Wise
29378,Edward E. Rosenbaum
29379,GEOFFREY C. WARD
29380,Pamela Bullard
29381,Jonathan Harr
29382,Nancy Reagan
29383,Jonathan Winters
29384,Jim Morrison
29385,Joe Paterno
29386,Charles B. Clayman
29387,Tom Hayden
29388,David Weeks
29389,Jean Pierre Rampal
29390,Michael P. Hearn
29391,Teri Seidman
29392,Marion Cunningham
29393,Indira Ganesan
29394,Laurel Thatcher Ulrich
29395,Shirley Frondorf
29396,Gourmet
29397,Ira C. Magaziner
29398,Susan Chace
29399,Loup Durand
29400,Katha Pollitt
29401,Ann-Ping Chin
29402,Patricia Einstein
29403,RICHARD FEIGEN
29404,Vogue Knitting Magazine
29405,Stephen Garber
29406,Alec Wilkinson
29407,Byron Preiss
29408,GEORGE MINOT
29409,Russell Marx
29410,Roy Jr. Blount
29411,Jill Ker Conway
29412,Joan Braden
29413,Cormac McCarthy
29414,George F. Kennan
29415,Niven Busch
29416,Robert Olmstead
29417,Stephen S. Hall
29418,Carolivia Herron
29419,Patricia Morrisroe
29420,SANDRA CISNEROS
29421,Melanie Rae Thon
29422,Sandra S. Kahn
29423,David Leeming
29424,John Thorndike
29425,H.C. Turk
29426,Deborah Tall
29427,Richard de Combray
29428,Indiana Nelson
29429,Doris Dorrie
29430,Benjamin Spock
29431,Eva Heller
29432,Kay Nolte Smith
29433,WALTER CRONKITE
29434,Martin E. P. Seligman
29435,Rosemary Verey
29436,Ellen Kreidman
29437,David S. Reynolds
29438,ROBERT HUGHES
29439,Marta Morazzoni
29440,Roberto Calasso
29441,William McBrien
29442,Jo Durden-Smith
29443,Sheila Weller
29444,Editors of Gourmet
29445,Wayne Johnson
29446,David Burke
29447,George Johnson
29448,Morley Safer
29449,Judith Paige
29450,Eileen Behan
29451,Beat Sterchi
29452,Amy Clampitt
29453,Angela Bonavoglia
29454,Chris Rucker
29455,Samuel Abt
29456,Nicholas Shakespeare
29457,Daniel Peters
29458,Susan Schenkel
29459,Sam Tanenhaus
29460,George Chesbro
29461,Mary Hood
29462,Jane Delynn
29463,MARIA RIVA
29464,Perri Klass
29465,Brandon Tartikoff
29466,Celia Gittelson
29467,Will Steger
29468,Shelby White
29469,J.D. McClatchy
29470,Edward W. Said
29471,Peter W. Scott
29472,Elena Bonner
29473,Jonathan Treitel
29474,Claude Simon
29475,Gloria Vanderbilt
29476,New Yorker
29477,John LeCarre
29478,Rosetta Loy
29479,Jane Watson Hopping
29480,Donald Trump
29481,Jonathan Yardley
29482,Eric Goodman
29483,R. M. Dworkin
29484,Mark S. Gold
29485,Irene Daria
29486,Jan Guillou
29487,New York
29488,Jerzy Kosinski
29489,Willa Silbert Cather
29490,Barney Rosset
29491,David Rabe
29492,Ann Wickett
29493,Clara Thompson
29494,Rudolph Vrba
29495,John Rechy
29496,Publishing Grove
29497,Brion Gysin
29498,Marvin Gettleman
29499,Gilbert Sorrentino
29500,Jonathan L. Fried
29501,Richard Hofstadter
29502,S. Gilbert
29503,S. Freud
29504,H. L. Mencken
29505,THOMAS MANN
29506,J.W.N. SULLIVAN
29507,Arnold Hauser
29508,Whitney Jennings Oates
29509,"Bennett Alfred, Ed. Cerf"
29510,William I.B. Beveridge
29511,Donald Herbert
29512,Jane Jacobs
29513,KENNETH Y STAMPP
29514,R. Jeffers
29515,Edward O. Thorp
29516,Robert Bolt
29517,E. P. Thompson
29518,Mikhail Aleksandrovich Sholokhov
29519,T. Harry Williams
29520,Franz Schurmann
29521,Alan John Percivale Taylor
29522,Kenneth M. Stampp
29523,Edward Hallett Carr
29524,Alan Wilson Watts
29525,Andre Malraux
29526,Marston Bates
29527,George Downing
29528,Michael Phillips
29529,Gretchen McHugh
29530,Tom Cuthbertson
29531,Marian Morash
29532,New Vocations Project
29533,Mitford
29534,Jack Henry Abbott
29535,Per Wahloo
29536,James H. Billington
29537,Robert John Goldwater
29538,Anica Vesel. Mander
29539,"Otto L., Dr. Bettmann"
29540,EDWARD ESPE BROWN
29541,Bruno Hans Geba
29542,ERVING POLSTER
29543,DANIEL J. BOORSTIN
29544,Eric Rofes
29545,Don C. Dinkmeyer
29546,Frank O'Connor
29547,Alicia Bay Laurel
29548,JAMES MCCLURE
29549,James Mc Clure
29550,Karen Blixen
29551,Frank Kingston Smith
29552,LARRY DOSSEY
29553,DORIS LESSING
29554,W. H Auden
29555,Majorie Shostak
29556,Steven P. R Rose
29557,Mary Jane Moffat
29558,TONI CADE BAMBARA
29559,Bertolt Brecht
29560,MARCEL PROUST
29561,Alan Williamson
29562,David N. Smith
29563,I. F Stone
29564,Harvey Green
29565,Georges Duby
29566,Michael Gilsenan
29567,"Christopher &amp; Navasky, Victor Cerf"
29568,M. F. K. Fisher
29569,Angela Y. Davis
29570,MARVIN Y HARRIS
29571,Susan Sheehan
29572,KEN WILBER
29573,JOSEPH GOLDSTEIN
29574,Akira Kurosawa
29575,Fazil Iskander
29576,Lewis Hyde
29577,Donald L. Fennimore
29578,Harriet E. Wilson
29579,SHARON OLDS
29580,Paul Goldberger
29581,Wolfgang Hildesheimer
29582,Olof Sundman
29583,Sylvia Meagher
29584,Eugene D. Genovese
29585,Robert A Caro
29586,Joel Kovel
29587,A. F. Wallace
29588,AINSLIE T. EMBREE
29589,B. Y. Chao
29590,N. Dorsen
29591,ELEANOR PERENYI
29592,Saul D. Alinsky
29593,Willa Sibert Cather
29594,William Ryan
29595,Holly Stevens
29596,Luis Valdez
29597,Laing            rd
29598,KNUT HAMSUN
29599,Anna Thomas
29600,Jean Paul Sartre
29601,Charles E Silberman
29602,Jacques Ellul
29603,VICTORIA SULLIVAN
29604,FranÃ§ois Jacob
29605,Harvey Manning
29606,Michael G Kammen
29607,P. D. Uspenskii
29608,Conor Cruise O'Brien
29609,Fritz Richard Stern
29610,Bradford. Angier
29611,Dane Rudhyar
29612,Joachim C Fest
29613,P.G. WODEHOUSE
29614,Andrei D. Sakharov
29615,ADAM SMITH
29616,Joel Kaufman
29617,Robert Walser
29618,Dale Spender
29619,Thomas Byrom
29620,Darcy Ribeiro
29621,Manlio Argueta
29622,Fumiko Enchi
29623,WILLIAM RYAN
29624,T Y ROSENGARTEN
29625,COLIN FLETCHER
29626,LIANG HENG
29627,Maxine Alexander
29628,C. L. R. James
29629,Bob Shanks
29630,Aldo Carotenuto
29631,Michael Gray
29632,James T. Friedman
29633,CHOGYAM TRUNGPA
29634,JOSE ARGUELLES
29635,ROBERT CAMPELL
29636,MAJ SJOWALL
29637,GERALD M. STERN
29638,Robert S Phillips
29639,Claudia Dreifus
29640,Robert Farris Thompson
29641,M.F.K. FISHER
29642,Toni Bentley
29643,George B. Clairmont
29644,Alice Schwarzer
29645,Philip MacDonald
29646,Major Sjowall
29647,Gyorgy Dalos
29648,Ray Smith
29649,Reginald Horace. Blyth
29650,Erwin Knoll
29651,Ernest J Gaines
29652,Robin. Morgan
29653,Daniel Boorstin
29654,Paule Marshall
29655,Hilde Bruch
29656,Charles Allen Whitney
29657,Jr. Beasley
29658,Michel Foucault
29659,Robert F. Berkhofer
29660,Earl Lovelace
29661,E. Barrie Kavasch
29662,Cornelius Hirschberg
29663,Michel Tournier
29664,David Ogilvy
29665,Robert Darnton
29666,Charles Portis
29667,Richard J. Sanders
29668,David Taylor
29669,Dick Mills
29670,PAMELA SARGENT
29671,Kathryn Kramer
29672,Vassilis Vassilikos
29673,Fred Rohe
29674,Ruth Falk
29675,Aleksandr Nikolaevicher Afanasyev
29676,Tim Mulligan
29677,William Hopkins Amos
29678,FRITJOF CAPRA
29679,Michael Samuels
29680,Janine Levy
29681,Stephen Whitney
29682,Bayard McConnaughey
29683,James MacMahon
29684,THOMAS MCGUANE
29685,Stanley Keleman
29686,Dan Greenburg
29687,Thalassa Cruso
29688,Amos Vogel
29689,Michele B Slung
29690,"Barclay and Bradshaw, Jon Cooke"
29691,John F. C. Turner
29692,Roy Bailey
29693,HERBERT V. GUENTHER
29694,Yvonne Young Tarr
29695,DOROTHY BRYANT
29696,Lionni
29697,Boston Women's Health Book Collective
29698,Kaoru Iwamoto
29699,WILLIAM MCILVANNEY
29700,Seamas Cullen
29701,Cyra McFadden
29702,Mary-Claire Van Leunen
29703,Joachim C. Fest
29704,Peter. Schickele
29705,ANNA THOMAS
29706,Terry Orlick
29707,ELIZABETH EINSTEIN
29708,"William, Blake"
29709,Ruth Bell
29710,Samuel C McLaughlin
29711,JosÃ© Donoso
29712,Howard M. Sachar
29713,Richard. Appignanesi
29714,Joan C. Taylor
29715,Todd Gitlin
29716,June Fleming
29717,Dennis Brown
29718,WARREN JOHNSON
29719,Tamara K. Hareven
29720,Herculine Barbin
29721,Bob Anderson
29722,Tariq Ali
29723,Charlotte Perkins Stetson Gilman
29724,Bernard Canavan
29725,KAREN ELIZABETH GORDON
29726,Virginia McAlester
29727,RICHARD ERDOES
29728,David Wyman
29729,Sheila. Kitzinger
29730,Henri Cartier-Bresson
29731,Martin Page
29732,Elliot West
29733,Leonard J. Arrington
29734,RAINER MARIA RILKE
29735,LILLIAN HELLMAN
29736,Margaret Ann Rose
29737,J. F Powers
29738,CHARLES PERRY
29739,Chris Winn
29740,Merril Markoe
29741,JOHN WELWOOD
29742,Sara Evans
29743,James Murfin
29744,F. O. Matthiessen
29745,Isak Dinesan
29746,Science 86
29747,Markita Andrews
29748,Leonard Gardner
29749,C. W. Ceram
29750,Gladys Swan
29751,Herbert J. Gans
29752,KENNETH KOCH
29753,Aleksandr Zinoviev
29754,THOMAS CLEARY
29755,Jane Lott
29756,Melissa Bruder
29757,John Sineno
29758,Mewa Ramgobin
29759,Mark Uhlig
29760,Shirley Christian
29761,Carl E. Schorske
29762,Douglas R. Hofstadter
29763,Jacqueline Jones
29764,Phillip Berryman
29765,John Boynton Priestley
29766,Ltd Staff Kogan Page
29767,William G. Crook
29768,Ronald Steel
29769,NANCY WILSON ROSS
29770,Judith Okely
29771,Helen McNeil
29772,Institute For Southern Studies
29773,Simon Frith
29774,Jay Leyda
29775,Kenn Kaufman
29776,William Niering
29777,Jerry Franklin
29778,Stephen Croall
29779,Ken Wilber
29780,William O Douglas
29781,Margit Haxthausen
29782,Mary Ann Madden
29783,TOM LEHRER
29784,"Ingmar, Bergman"
29785,Giuseppe Di Lampedusa
29786,Susanna Kaysen
29787,Toni Cade Bambara
29788,Sanford Meisner
29789,MATT GROENING
29790,MARY RENAULT
29791,MICHEL FOUCAULT
29792,NOAM CHOMSKY
29793,JULIO CORTAZAR
29794,Kathryn B. Stechert
29795,DAVID LAMB
29796,Penn Jillette
29797,Herbert Meyer
29798,Frank R. Wilson
29799,Trey Ellis
29800,Casey Meyers
29801,Yakov Smirnoff
29802,Lowry Pei
29803,John Waters
29804,Vaughan Diane
29805,REDMOND O'HANLON
29806,Paul Bocuse
29807,David Fallows
29808,Michael Downing
29809,Art Ulene
29810,DAVID ELKIND
29811,Raymond A. Kennedy
29812,PETER MATTHIESSEN
29813,Graham Fuller
29814,Lewis Nordan
29815,Stephen Willard Pett
29816,Yuko Tsushima
29817,James T. Pendergrast
29818,RAYMOND CHANDLER
29819,Marie Vassiltchikov
29820,Connie Church
29821,Sidney Horenstein
29822,John Farrand
29823,Jay Mcinerney
29824,Sarah Ferguson
29825,Eric Lawlor
29826,E.D. Hirsch Jr.
29827,Paul Hoover
29828,JAMES SALTER
29829,CLARE MAXWELL-HUDSON
29830,Frederick. Exley
29831,RICHARD ELLMANN
29832,Laura Palmer
29833,Vasilii Pavlovich Aksenov
29834,CHESTER HIMES
29835,Chester B. Himes
29836,Mike McClintock
29837,Philip D. Eastman
29838,Roy McKie
29839,Al Perkins
29840,Anderson                     D
29841,Catherine Stock
29842,Carol Fenner
29843,LOUIS SACHAR
29844,Jean De Brunhoff
29845,J. De Brunhoff
29846,D.C. Cooke
29847,ANDREW GUTELLE
29848,P.D. EASTMAN
29849,Leo Lionni
29850,Robert Arthur
29851,Kessel
29852,NORTON JUSTER
29853,"Robert, Comp. Arthur"
29854,Lisa McCue
29855,MAGGI SCARF
29856,James Tertius de Kay
29857,Marvin Barrett
29858,Barbara Cary
29859,Wyatt Blassingame
29860,CLYDE ROBERT BULLA
29861,E.T.A. Hoffmann
29862,John Anthony Scott
29863,Jonathan Etra
29864,Norman Juster
29865,Virginia Holt
29866,Steve Parker
29867,William Crampton
29868,Alex Arthur
29869,Philip Wilkinson
29870,Neil Ardley
29871,M. V. Carey
29872,Sigrid Heuck
29873,Sandra Weiner
29874,Theo. Lesieg
29875,JUDY DONNELLY
29876,David Perry
29877,Jerry Walters
29878,"Albert G., Miller"
29879,Disney Book Club
29880,Disney Productions
29881,Margot Marek
29882,Margaret J. Anderson
29883,Jane Feder
29884,Mel Cebulash
29885,Roger Duvoisin
29886,Random House Editors
29887,POLLY BERRIEN BERENDS
29888,AURELIUS BATTAGLIA
29889,Janet Townsend
29890,Harry McNaught
29891,P. D. Eastman
29892,Laurent De Brunhoff
29893,Tibor Gergely
29894,Michael K. Frith
29895,Arthur Singer
29896,Martha G. Alexander
29897,LEO LIONNI
29898,Laurent de Brunhoff
29899,E.A. Hass
29900,Ruth A. Sonneborn
29901,CLEMENT C. MOORE
29902,ROSETTA STONE
29903,Susan Shreve
29904,Annabelle Prager
29905,John Parr Miller
29906,Kay Wood
29907,Theo Lesieg
29908,Howard Liss
29909,Gunilla Wolde
29910,Judy Dunn
29911,George Jonsen
29912,Seymour Leichman
29913,PETER ZALLINGER
29914,Dorothea and Sy Barlowe
29915,HARRY MCNAUGHT
29916,Ellen Shire
29917,Graham Tether
29918,Marie Gorsline
29919,Robin F. Brancato
29920,Peter Zallinger
