id,name
4429,Reston Pub. Co
4430,Herald Pr
4431,Herald Press
4432,Sheed Andrews and McMeel
4433,Sheed Andrews &amp; McMeel
4434,"Sheed, Andrews, and McMeel"
4435,Andrews and McMeel
4436,Ariel Publications
4437,Andrews &amp; McMeel
4438,Andrews McMeel Publising
4439,Gareth Stevens Publishing
4440,Gareth Stevens Pub
4441,Books for Libraries Press
4442,Greenwood Press Paperback
4443,National Learning Corp
4444,Funk Wagnallis Co
4445,Field Publications
4446,Newfield Publications
4447,Robert Bentley Publishers
4448,C. R. Gibson Co
4449,C.R. Gibson Co
4450,Haskell House Pub Ltd
4451,Appleton &amp; Lange
4452,Appleton-Century-Crofts and Fleschner Pub. Co
4453,McGraw-Hill/Appleton &amp; Lange
4454,Appleton-Century-Crofts
4455,Fairleigh Dickinson University Press
4456,Associated Univ Pr
4457,"Educators Publishing Service, Incorporated"
4458,American Library Association
4459,Raintree Childrens Books
4460,Boy Scouts of America
4461,Boy Scouts of Amer
4462,Boy Scouts Of America
4463,"Eriksson, Publisher Pual S."
4464,P. S. Eriksson
4465,P.S. Eriksson
4466,Gregg Press
4467,Gregg Pr
4468,Nash Pub
4469,Kendall/Hunt Pub. Co
4470,Nelson Communications
4471,"Nelson, Thomas@ Publishing Co"
4472,T. Nelson Pub
4473,T. Nelson
4474,T. Nelson Publishers
4475,Sumrall Publishing
4476,Thomas Nelson Incorporated
4477,Oliver-Nelson Books
4478,Oliver-Nelson
4479,Action Press
4480,O. Nelson
4481,Folcroft Library Editions
4482,Saturday Review Press
4483,Saturday Review Press; [distributed by] E. P. Dutton
4484,American Map Corporation
4485,Langenscheidt Publishers
4486,SR Books
4487,Scholarly Resources
4488,Ardent Media Inc
4489,Tyndale House Pub
4490,Tyndale Kids
4491,Heartquest
4492,Focus on the Family Publishing
4493,Tyndale House Pub (J)
4494,Living Books
4495,Heart Quest
4496,Tyndale Audio
4497,Tyndale House Putlishers
4498,Tyndal House
4499,Tyndale Entertainment
4500,Thirsty Books
4501,Friends of the Library
4502,Pss Adult
4503,Price/Stern/Sloan
4504,Price/Stern/Sloan Publishers
4505,West Pub Co
4506,Putnam Pub Group (P)
4507,Media Masters
4508,Treasure Books
4509,Wonder-Treasure Books
4510,Pss!/Price Stern Sloan
4511,"Institutions/volume feeding magazine; distributed by Cahners Books, Boston"
4512,CBI Pub. Co
4513,Hammond
4514,Hammond Incorporated
4515,Hammond World Atlas Corporation
4516,Banner of Truth
4517,Dorchester Publishing Co
4518,Barbour Publishing
4519,Smooch
4520,Passport Books
4521,National Textbook Company
4522,NTC Business Books
4523,Teach Yourself
4524,VGM Career Books
4525,National Textbook Co
4526,VGM Career Horizons
4527,Library of Congress
4528,Superintendent of Documents
4529,Peter Smith Pub
4530,American Enterprise Institute Press
4531,Beekman Books Inc
4532,Shorey Pubns
4533,Sun River Press
4534,Two Continents Pub. Group
4535,Drake Publishers
4536,Back to the Bible Publishing
4537,Back to the Bible
4538,Rowman &amp; Littlefield
4539,Univ Puerto Rico Pr
4540,Editorial de la Universidad de Puerto Rico
4541,Rizzoli
4542,Atlantic Pub Co
4543,Akron Art Museum
4544,Rizzoli Publications
4545,Oxmoor House Inc
4546,Leisure Arts@ Inc
4547,"Oxmoor House, Inc."
4548,Martha Stewart Living
4549,R. West
4550,Crc Press Inc
4551,Reader's Digest Young Families
4552,CRC Pr
4553,Hansen House
4554,Arden Library
4555,Neil a Kjos Music Co
4556,Focus on the Family Pub
4557,Word Pub
4558,Tommy Nelson
4559,J Countryman Books
4560,J. Countryman
4561,Westbow Press
4562,"Word, Incorporated"
4563,C&amp;D International
4564,Spring Arbor Distributors
4565,Countryman Press
4566,"Educational Products Division, Word"
4567,"Word, Educational Products Division"
4568,Magna Books
4569,Distributed by Word Books
4570,Send The Light
4571,Dartnell Corp.
4572,Tor Mark Press
4573,Aquarian Press
4574,Aqua Quest Publications
4575,Borgo Pr
4576,Inner Traditions International
4577,Charles T. Banford Company
4578,Thorsons Pub
4579,Distributed in the USA by Schocken Books
4580,Phillimore
4581,Phillimore &amp; Co Ltd
4582,David Brown Book Co
4583,Phillimore &amp; Company
4584,Geographers' A-Z Map Co
4585,Osprey Publishing (UK)
4586,Osprey
4587,Pen &amp; Sword Books
4588,Casemate Pub
4589,Stephens [for] Airfix Products Ltd
4590,P. Stephens
4591,Express Newspapers
4592,"Scholium International, Inc."
4593,Lothian Pub. Co
4594,Lothian Pub Co
4595,Letts Educational Ltd
4596,Derbyshire Countryside Ltd
4597,Heritage House Group Ltd
4598,Guinness Publishing
4599,Guinness World Records Ltd
4600,Distributed by Sterling Pub
4601,Gullane Children's Books Ltd
4602,Distributed in the U.S. by Billboard Books
4603,Boydell Press
4604,D.C. Thomson
4605,"D.C. Thomson &amp; Co., Ltd"
4606,D C Thomson &amp; Co. Ltd.
4607,Temple Smith
4608,Spokesman Books
4609,J. A. Allen
4610,Arlington Books
4611,Arlington Book Company
4612,William Blackwood
4613,British Film Institute
4614,British Film Inst
4615,BFI Publishing
4616,Conway Maritime Press
4617,Rigby Limited
4618,Rigby Ltd
4619,The Christadelphian
4620,Which? Books
4621,Dalesman
4622,"C. W. Daniel Company, Ltd."
4623,Dryad Pr
4624,Encyclopaedia Britannica
4625,Encyclopedia Britannica Corporation
4626,Evangelical Press
4627,Farming Press Limited
4628,Voyageur Pr
4629,Gracewing
4630,S. Gibbons Publications
4631,Shire Publications Ltd
4632,Institute of Physics Publishing
4633,Liverpool University Press
4634,Lucis Pub
4635,Lucis Publishing Company
4636,Lund Humphries Publishers
4637,Mercier Press
4638,Irish American Book Company
4639,Monthly Review Press
4640,Novello
4641,Overseas Missionary Fellowship
4642,Psychic Press
4643,George Ronald
4644,George Ronald Pub Ltd
4645,Bahai Pub Trust
4646,George Ronald Publisher
4647,"Corporation of Sheffield; Wakefield, EP Publishing Ltd"
4648,Charles River Media
4649,Saltire Publications
4650,Salvationist Publishing
4651,Send the Light Inc
4652,Haynes
4653,Carrier Pigeon
4654,Gay Men's Press
4655,Heretic Books
4656,Tom Stacey Ltd
4657,Kingsway Communications
4658,Devorss &amp; Co
4659,White Eagle Publishing Trust
4660,DeVorss &amp; Company
4661,Berg Publishers
4662,Turnstone Books
4663,Turnstone Press
4664,The Medici Society Ltd
4665,Rigel Press
4666,Search Press
4667,Mitchell Beazley
4668,M. Beazley
4669,William Heinemann Australia
4670,W. Heinemann Australia
4671,Australian Broadcasting Corp
4672,Heinemann Australia
4673,W.H.A
4674,Australian Council for Educational Research
4675,Distributed by University of Western Australia Press
4676,Michelle Anderson Publishing
4677,AMG Publishers
4678,Orbis Books
4679,Martin Brian and O'Keeffe
4680,White Lion Publishers
4681,Aidan Ellis Publishing
4682,Frewin
4683,"Carcanet Press, Ltd."
4684,Carcanet Pr
4685,Carcanet
4686,Blackstaff Pr
4687,Blackstaff Press
4688,The Blackstaff Press Ltd
4689,Blackstaff Press Ltd
4690,Anvil Press
4691,Lion Pub
4692,Lion Pub. Corp
4693,P. Lowe
4694,Peter Lowe t/a Eurobook
4695,Trotman &amp; Company Ltd
4696,Philip Wilson Publishers
4697,Aris &amp; Phillips
4698,Marshall Cavendish
4699,M. Cavendish Children's Books
4700,Haynes Publishing
4701,Joint Board of Christian Education of Australia and New Zealand
4702,Envirobook
4703,K. Short
4704,Hesperian Press
4705,Collins Dove
4706,Bernard Babani (Publishing) Ltd
4707,Prentice Hall Europe (a Pearson Education company)
4708,Child's Play International Ltd
4709,Plexus Publishing
4710,Plexus Publishing (UK)
4711,Baseline Books
4712,Sheldon Press
4713,E J Morten Publishers
4714,John Donald Publishers
4715,D.S.Brewer
4716,Prescott Pr
4717,Millington
4718,Futura Publications
4719,John Curley &amp; Assoc
4720,Quotes
4721,I. Henry Publications
4722,Christian Publishing Services
4723,Gordon &amp; Cremonesi
4724,Robson Books Ltd
4725,Robson Books
4726,British Archaeological Reports
4727,Kingsway
4728,Virago
4729,Virago Pr
4730,Verso
4731,Distributed by New English Library
4732,Salamander Books Ltd
4733,Salamander Books
4734,Associated Press
4735,Salamander Press
4736,Pluto Press
4737,Brimax Books Ltd
4738,Brimax Books
4739,H B Fenn &amp; Co
4740,Byeway Books
4741,Autumn Publishing Ltd
4742,Blackwater Press
4743,Ramboro Books PLC
4744,Savoy Books
4745,Galley Press
4746,Colin Smythe
4747,Colin Smythe Ltd
4748,English Tourist Board
4749,Award Publications
4750,Wisdom Publications
4751,Rudra Press
4752,Cathay
4753,Cathay Books
4754,Slawson Communications
4755,Scripture Union Publishing
4756,Grandreams Ltd
4757,Zed Books
4758,Canongate Books Ltd
4759,Canongate Pub.
4760,Floris Books
4761,Canongate Books
4762,Canongate
4763,Canongate Press
4764,Payback Press
4765,A K Pr Distribution
4766,"Rebel, Incorporated"
4767,Canongate Crime
4768,"Age Concern Books, Age Concern England"
4769,Lolfa
4770,Ylolfa
4771,Y Lolfa
4772,Andersen Press
4773,Gulf Publishing Company
4774,Proteus Pub Co
4775,O'Brien Press
4776,The O Brien Press Ltd
4777,OÂ§Brien Press
4778,Appletree Press (TX)
4779,Appletree Press
4780,Appletree Press (UK)
4781,Colour Library Books
4782,Quadrillion Pub
4783,Columbus Books
4784,Alan Sutton Publ Ltd
4785,Merlin Books Ltd
4786,"Octagon Press, Limited"
4787,Marshall Cavendish+corp
4788,Sangam Books
4789,Dk Publishing Inc
4790,Brandon/Mount Eagle
4791,Brandon
4792,Wolfhound Press (IE)
4793,Merlin Publishing
4794,Crocodile Books
4795,Fisher Books
4796,Eagle Publishing
4797,Webb &amp; Bower
4798,Webb &amp; Bower (Publishing)
4799,Saqi Books
4800,Pandora Press
4801,Comet
4802,Gwasg Carreg Gwalch
4803,Murdoch Books
4804,Whitecap Books Ltd
4805,Graphic Arts Center Pub Co
4806,Whitecap Books
4807,Murdoch Books UK
4808,Kangaroo Press
4809,Kangaroo Pr
4810,Australian Council for Educational
4811,Australia in Print
4812,Lonely Planet
4813,Lonely Planet Publications
4814,"Centre for South-East Asian Studies, James Cook University of North Queensland"
4815,Inprint Limited
4816,Dunmore Press
4817,Victoria University Press
4818,David Philip
4819,Goose Lane Editions
4820,BTC Audiobooks
4821,Crabtree Pub
4822,Bolchazy-Carducci Publishers
4823,North Carolina Division of Archives &amp; History
4824,Division of Archives and Hist Tural Resources
4825,Howard Fertig
4826,Incentive Publications
4827,Incentive Pubns
4828,American University in Cairo Press
4829,Sunstone Press
4830,Sunstone Pr
4831,American Red Cross
4832,Sailing Association
4833,Ontario Review Press
4834,Ontario Review Pr
4835,Filter Press
4836,Africa World Press
4837,Spizzirri Publishing Company
4838,Spizzirri Pub Co
4839,Congdon &amp; Lattes : distributed by St. Martin's Press
4840,"St. Martin's Press, distributor"
4841,Mercer University Press
4842,Published for Ogden Food Corp. by Rosebud Books
4843,Art Inst of Chicago Museum Shop
4844,Vendome Press
4845,Unique Publications
4846,New Society Publishers
4847,New Society Pub
4848,Cy De Cosse Inc
4849,Cowles Creative Publishing
4850,Northword Press
4851,Creative Publishing International
4852,Thieme Medical Publishers
4853,Rourke Pub Group
4854,Gem Pubns
4855,Roper Press
4856,Playmore Inc.
4857,"Playmore, Inc. &amp; Waldman Pub. Corp."
4858,Playmore Books
4859,Creative Child Press
4860,Waldman Publishing Corp
4861,Playmore Inc. Publishers
4862,Baronet Books
4863,Thomasson Grant &amp; Howell
4864,Tfh Publications
4865,Rourke Publications
4866,Rourke Publishing
4867,PBC International
4868,Dale Seymour Publications
4869,Good Apple Inc
4870,Bartholomeu
4871,Haworth Pr Inc
4872,Intl Book Centre
4873,Amer Federation of Astrologers
4874,Arizona Center for Medieval and Renaissance S
4875,Boynton/Cook
4876,Boynton/Cook Publishers
4877,Greenwich Pr Ltd
4878,Artisan Publishers
4879,Greenwich Workshop Press
4880,St Anthony Messenger Pr
4881,Saint Anthony Messenger Press and Franciscan
4882,"St. Anthony Messenger P, US"
4883,Last Gasp
4884,Jones &amp; Bartlett Pub
4885,Playboy Paperbacks
4886,Playboy Mass Market Paperbacks
4887,Playboy Press
4888,Ragged Bears
4889,Lebhar-Friedman
4890,Albatross Books
4891,Albatross Books Pty Ltd
4892,MacDonald Futura
4893,St. George Books
4894,Hale &amp; Iremonger
4895,Currency Press
4896,Currency Press Pty Ltd
4897,New South Wales Univ Pr Ltd
4898,University of New South Wales Press
4899,Allen &amp; Unwin ; distributed by Books Reps ( New Zealand)
4900,John McIndoe
4901,John McIndoe Ltd
4902,McIndoe Publishers
4903,Ayers &amp; James
4904,Playmore
4905,McPhee Gribble Publishers
4906,McPhee Gribble
4907,Mcphee Gribble Publish Pty Ltd
4908,Widescope
4909,Ravan Press
4910,Arlington House
4911,Arlington House/Publishers
4912,Carnegie Endowment for International Peace
4913,Caxton Press
4914,Caxton Printers
4915,Goodheart-Willcox
4916,Goodheart-Wilcox Publisher
4917,Goodheart-Willcox Co
4918,James H. Heineman
4919,Kodansha Amer Inc
4920,Kodansha America
4921,McClain Printing Company
4922,Michael Publishing Company
4923,Michigan State University Press
4924,Naval Institute Press
4925,United States Naval Institute
4926,Naval Institute Pr
4927,Naval Inst Pr
4928,Univ of Massachusetts Pr
4929,University of Massachusetts Press
4930,University of Miami Press
4931,Univ of Miami Pr
4932,Abbey Publishing
4933,One Caring Place/Abbey Press
4934,Cornell Maritime Press
4935,Tidewater Publishers
4936,Japan Publications (USA)
4937,Nihon Vogue Pub. Co.
4938,Ondorisha Publishers
4939,Lange Medical Publications
4940,"Special Publications Division, National Geographic Society"
4941,The Society
4942,Natl Geographic Society
4943,Schenkman Books Inc.
4944,Univ of Tennessee Pr
4945,University of Tennessee Press
4946,Arkham House Publishers
4947,Arkham House Pub
4948,Holloway House Pub Co
4949,Holloway House Publishing Company
4950,Wallace-Homestead Book Co
4951,Krause Pubns
4952,"Museum of Modern Art, New York"
4953,Museum of Modern Art
4954,Distributed Art Pub Inc
4955,Oregon State University Press
4956,Southern Methodist University Press
4957,University Press of Colorado
4958,Colorado Associated University Press
4959,Univ Pr of Colorado
4960,Living Stream Ministry
4961,Anderson Publishing Company (OH)
4962,Metropolitan Museum of Art
4963,Metropolitan Museum of Art and A Studio Book/The
4964,Morgan &amp; Morgan
4965,"Morgan &amp; Morgan, Inc."
4966,NASW Press
4967,Oxford Book Co
4968,Pruett Publishing Company
4969,Pruett Pub. Co
4970,Pruett Pub Co
4971,Pruett Pub
4972,Special Libraries Assn
4973,Writer Inc
4974,"Writer, Inc."
4975,Kalmbach Publishing Company
4976,Assn for Supervision &amp; Curriculum
4977,Association for Supervision &amp; Curriculum Deve
4978,Bethany Fellowship
4979,Foreign Policy Assn
4980,Independent Publishers Group
4981,Dramatic Pub.
4982,Dramatic Pub Co
4983,Eakins Press Foundation
4984,M. Evans and Company
4985,distributed by Lippincott
4986,distributed in the U.S. by Lippincott
4987,M. Evans
4988,"Evans, M. Co"
4989,M Evans &amp; Co
4990,Magicom
4991,Muppet Press
4992,Marvel Books
4993,Astor Books
4994,Epic Comics
4995,Liveright Publishing Corporation
4996,W W Norton &amp; Co (Sd)
4997,Liveright
4998,Pathway Press
4999,"Prindle, Weber &amp; Schmidt"
5000,Russell Sage Foundation Publications
5001,Sierra Club Books for Children
5002,Story House Corporation
5003,Unity School of Christianity
5004,Unity Books (Unity School of Christianity)
5005,Unity House
5006,Warner Pr
5007,Warner Press
5008,Bayside Press
5009,Mel Bay Pubns
5010,Amer Philosophical Society
5011,Assn for Childhood Education Intl
5012,faithQuest
5013,Brethren Press
5014,Child Study Press
5015,Cq Pr
5016,Congressional Quarterly Books
5017,Aspen Systems Corp
5018,distributed by Childrens Press
5019,"Creative Education; [distributed by Childrens Press, Chicago"
5020,Creative Education (Sd)
5021,Creative Education
5022,Creative Education Inc
5023,Davis Pubns
5024,Dimension Books
5025,Indiana Historical Society
5026,Favorite Recipes Press (FRP)
5027,Great American Opportunities Inc.
5028,"Gulf Pub. Co., Book Division"
5029,Gulf Pub Co
5030,Sepher-Hermon Press
5031,Sepher Hermon Pr
5032,International Reading Association
5033,Loizeaux Brothers
5034,Playboy Pr
5035,"Playboy Enterprises, Inc"
5036,Natl Underwriter Co
5037,Hackett Pub Co Inc
5038,Hackett Publishing Company
5039,Seaview Books : trade distribution by Simon and Schuster
5040,trade distribution by Simon and Schuster
5041,Seaview Books
5042,Wideview Books
5043,Bedrick
5044,Regular Baptist Press
5045,William L. Bauhan
5046,Standard Pub. Co
5047,Templegate Publishers
5048,Templegate Pub
5049,Texian Press
5050,University of South Carolina Press
5051,Univ of South Carolina Pr
5052,Amer Radio Relay League
5053,American Radio Relay League
5054,Brodart Co
5055,City Lights Publishers
5056,City Lights Books
5057,City Lights
5058,Noir
5059,Libraries Unlimited
5060,Si-sa-yong-o-sa
5061,Faith &amp; Life Press
5062,Faith and Life Press]
5063,Human Kinetics
5064,H E Huntington Library &amp; Art
5065,distributed by Pantheon Books
5066,M E Sharpe Inc
5067,Nolo Press
5068,Nolo
5069,Nolo.Com
5070,Nolo.com
5071,Kent State Univ Pr
5072,Kent State University Press
5073,Collectors' Information Bureau
5074,Pathfinder Press (NY)
5075,Pathfinder Pr
5076,Milady
5077,Minnesota Historical Society Pr
5078,Minnesota Historical Society Press
5079,Borealis Books
5080,Modern Language Association
5081,Modern Language Association of America
5082,Modern Language Assn of Amer
5083,National Council of Teachers of Mathematics
5084,Natl Council of Teachers of
5085,Natl Science Teachers Assn
5086,Northland Pub
5087,Northland Publishing
5088,Rising Moon Books
5089,Rising Moon
5090,Paladin Press
5091,Phi Delta Kappa Intl Inc
5092,Phi Delta Kappa International
5093,Hess Pubns
5094,Quality Resources.
5095,ASQ Quality Press
5096,Standard Educational Corp
5097,Stravon Educational Pr
5098,Sword of the Lord
5099,Texas Western Press
5100,Pages Publishing Group
5101,Willowisp Press
5102,Worthington Press
5103,PAGES Publishing Group - Willowisp Press
5104,Willowisp Press Inc
5105,Worthington Publishing Company
5106,Thor Publishing Company
5107,University of Nevada Press
5108,Univ of Nevada Pr
5109,Shdema Goodman
5110,Urban Land Institute
5111,Utah State Univ Pr
5112,Washington State University
5113,Human Resource Development Press
5114,Human Resource Development Pr
5115,West End Games
5116,"West End Games, Inc."
5117,Springhouse Corporation
5118,Abc-Clio Inc
5119,ABC-Clio Inc
5120,College Board
5121,"Modern Publishing, Division of Unisystem"
5122,Hardscrabble Books
5123,Dartmouth College
5124,Compute
5125,Casenotes Pub Co
5126,Casenotes Publishing Company
5127,Lion Books
5128,Parnassus Press
5129,Sammis Publishing
5130,Rockefeller University Press
5131,Rowman and Littlefield
5132,Smithsonian Institution Press
5133,Smithsonian Inst Pr
5134,Webster's Unified Inc
5135,"J. P. Tarcher; distributed by Hawthorn Books, New York"
5136,distributed by Hawthorn Books
5137,distributed by Houghton Mifflin
5138,Distributed by Houghton Mifflin
5139,Distribution by Houghton Mifflin
5140,Tarcher
5141,Univ of Utah Pr
5142,University of Utah Press
5143,Vedanta Press
5144,August House Publishers
5145,August House Pub
5146,August House Pub Inc
5147,Favorite Recipes Press
5148,Mayfield Pub. Co
5149,Plough Publishing House
5150,Summy-Birchard
5151,Acropolis Books Inc
5152,Acropolis Books
5153,"Acropolis Books, Inc."
5154,Channing L Bete Co
5155,Casa Dana Books
5156,Benjamin Co
5157,"Benjamin Company, Incorporated"
5158,Paganiniana Publications
5159,Christian Publications
5160,Christian Pubns
5161,Writings of Mary Baker Eddy
5162,Devorss &amp; Co (Txp)
5163,DeVorss &amp; Co
5164,Dillon Press
5165,"Gould Publications, Inc."
5166,Hallmark Editions
5167,Hallmark Children's Editions
5168,"Hallmark Cards, inc"
5169,Hallmark Cards
5170,"Hallmark Card, Incorporated"
5171,ADC The Map People
5172,Highlights for Children
5173,Boyds Mills Press
5174,Llewellyn Pubns
5175,P &amp; R Publishing
5176,Valley of the Sun Publishing
5177,Saphrograph Corp
5178,Texas Christian University Press
5179,Jain Publishing Company
5180,Pendle Hill Publications
5181,Deseret Book Company
5182,Deseret Book Co
5183,Shadow Mountain
5184,Deseret Bk
5185,Deseret Bk. Co
5186,Northern Illinois University Press
5187,Northern Illinois Univ Pr
5188,F.E. Peacock Publishers
5189,Harvard Business School Press
5190,Los Angeles County Museum
5191,Hobby House Pr Inc
5192,Hobby House Press
5193,Book-Lab
5194,Oregon Historical Society Pr
5195,Oregon Historical Society Press
5196,Rodale Books
5197,Rodale Press
5198,Rodale See St Martins
5199,Rodale Press Inc.
5200,Rodale Pr
5201,S. G. Phillips Incorporated
5202,A.R.E. Press (Association of Research &amp; Enlig
5203,Are Pr
5204,Association for Research &amp; Enlightenment
5205,A.R.E. Press
5206,Howell Books
5207,Council on Foreign Relations Press
5208,Foreign Affairs
5209,Self-Realization Fellowship Publishers
5210,Self Realization Fellowship Pub
5211,Winthrop Publishers
5212,Little Brown &amp; Co (T)
5213,Center for Applied Research in Education
5214,Brunner/Mazel Publisher
5215,Gambit Inc Pubns
5216,Harvard Common Press
5217,T.F.H. Publications
5218,Horn Book
5219,Media Judaica
5220,Continuing Education Press
5221,Black Sparrow Books
5222,Black Sparrow Press
5223,David R Godine Pub
5224,Mankind Pub. Co
5225,Mankind Publishing Company
5226,Outdoor Life
5227,Educational Design
5228,Human Sciences Press
5229,Csa Pr
5230,CSA Press
5231,Denlingers Pub Ltd
5232,Denlinger's Publishers Ltd
5233,Texas Monthly Press
5234,Texas Monthly Pr
5235,Maverick Books
5236,Amsco School Pubns Inc
5237,Temple University Press
5238,Temple Univ Press
5239,Temple Univ Pr
5240,Amer Acad of Arts &amp; Sciences
5241,Weiser Books
5242,Red Wheel Weiser
5243,Atrium Publishers Group
5244,Easi-Bild Dir Simplified Inc
5245,International Marine Pub. Co
5246,BahÃ¡Â®Ã­ Pub. Trust
5247,BahÃ¡'Ã­ Pub. Trust
5248,Baha'i Distribution Service
5249,Univ of Iowa Pr
5250,University of Iowa Press
5251,Deseret Book
5252,Chelsea House : distributed by Scribner Book Companies
5253,Glen Adams
5254,Galen Publishing
5255,Shambhala Publications
5256,Unicorn Pr
5257,R. W. Baron
5258,Merriam-Webster
5259,Merriam Webster
5260,Merriam-webster+ Inc
5261,G. &amp; C. Merriam
5262,"Merriam-Webster, Inc."
5263,Merriam Webster Mass Market
5264,Steiner Books
5265,Swedenborg Foundation Inc
5266,Swedenborg Foundation
5267,Rudolph Steiner Pr
5268,Kaybee Press
5269,Shaw Books
5270,Shaw
5271,Waterbrook Pr
5272,Harold Shaw Publications
5273,H. Shaw Publishers
5274,Health Science
5275,Bragg Health Sciences
5276,Bragg Live Foods
5277,Ave Maria Press
5278,Ave Maria Pr
5279,Arbor House Pub Co
5280,Arbor House
5281,Arbor House Publishing
5282,Univ Pr of Mississippi
5283,Univ Pr of Mississippi (T)
5284,Times Change Press
5285,Kitchen Sink Press
5286,Research Press (IL)
5287,Research Pr Co
5288,University Society Inc
5289,Routledge/Taylor &amp; Francis Books
5290,Theatre Arts Books
5291,Taylor Trade Publishing
5292,Taylor Publishing Company (TX)
5293,Taylor Pub. Co
5294,Boyd &amp; Fraser Pub. Co
5295,North Star Pr of st Cloud
5296,North Star Press of St. Cloud
5297,Georgetown University Press
5298,Mountain Pr
5299,Mountain Press Publishing Company
5300,Sandlapper Publishing
5301,Univ of Illinois Graduate School of
5302,MFA Publications
5303,Asia Society
5304,Good Housekeeping Books
5305,Hearst Direct Books
5306,"Rodale Press, Book Division"
5307,Rodale Press/Book Division
5308,Rodale Press Book Division
5309,Seaspan Pubns
5310,Farnsworth Pub. Co
5311,"Peterson's Guides, Inc"
5312,Peterson's Guides
5313,Ramparts Press
5314,Child &amp; Family Press
5315,Whitston Publishing
5316,Newcastle Pub. Co
5317,Newcastle Publishing
5318,Newcastle Publishing Company
5319,Newcastle Publishing Co
5320,Career Pr Inc
5321,Career Pr
5322,Academic Therapy Publications
5323,Academic Therapy Pubns
5324,High Noon Books
5325,Talman Co
5326,Greenfield Review Press
5327,Research &amp; Education Association
5328,Research and Education Association
5329,Research &amp; Education Assn
5330,Sinauer Associates
5331,J. A. Majors Company
5332,Worth Publishers
5333,Institute of Electrical &amp; Electronics Enginee
5334,Worth Publishing
5335,Benedict Lust Publications
5336,Gibbs Smith
5337,Peregrine Smith
5338,Gibbs Smith Publishers
5339,Peregrine Smith Books
5340,Maxway Data
5341,Limelight Editions
5342,Proscenium Publishers
5343,D. R. Godine
5344,Nonpareil Books
5345,David R Godine
5346,David R. Godine Publisher
5347,David R. Godine
5348,D.R. Godine
5349,Corner House Publications
5350,Backbeat Books
5351,"Straight Arrow Books; [distributed by Quick Fox Inc., New York"
5352,Straight Arrow Books
5353,distributed by Quick Fox Inc
5354,Colonial Williamsburg Foundation
5355,Dialogue House Library
5356,ACTA Publications
5357,Acta Pubns
5358,Desert Pubns
5359,Ashley Books
5360,Spoken Language Services Inc
5361,Christian Science Publishing
5362,Potato Press
5363,Scroll Pr
5364,Harry Ransom Humanities
5365,Gordon Press
5366,Cold Spring Harbor Laboratory Press
5367,Bowling Green University Popular Press
5368,Popular Press
5369,Bowling Green State University Popular Press
5370,Our Sunday Visitor
5371,Prometheus Books
5372,Wilshire Book Company
5373,Wilshire Book Co
5374,A. J. Holman Co
5375,Holman Bible Publishers
5376,Keats Pub
5377,Keats Publishing
5378,Eastman Kodak Co
5379,National Council for the Social Studies
5380,Aviation Book Co
5381,DAW Books
5382,"D A W Books, Incorporated"
5383,"DAW Books, Inc."
5384,DAW
5385,Woodbridge Press
5386,Brilliant Enterprises
5387,Woodbridge Press Publishing Company
5388,Woodbridge Pr Pub
5389,Anthroposophic Press
5390,Human Kinetics Pub
5391,Blackwell Science Inc
5392,Ronald N Haynes Pub
5393,Dorset House Publishing Co Inc
5394,Better Books Co
5395,Dorset
5396,Indian Head Books
5397,Dorsett Press
5398,Starlight Publications
5399,Dorset press
5400,"B. Dalton Booksellers, a division of Barnes and Noble Bookstores"
5401,Ivory Tower Publishing
5402,Ivory Tower Publishing Company
5403,Ivory Tower
5404,Warren Gorham &amp; Lamont
5405,East European Monographs
5406,"TSR, Inc. : distributed by Random House"
5407,T S R
5408,"TRS, Inc."
5409,American Psychiatric Press
5410,Amer Psychiatric Pr
5411,American Psychiatric Association
5412,Osho International Foundation
5413,Rajneesh Foundation International
5414,"Executive Enterprises Publications Company, I"
5415,Truman Smith
5416,Mott Media (MI)
5417,Fromm International Pub. Corp
5418,Fromm Intl
5419,Fromm International
5420,Multnomah Pub
5421,Multnomah Press
5422,Multnomah@ Press
5423,Multnomah Publishers
5424,Palisades
5425,Multnomah Publishers Inc.
5426,U.S. Games Systems
5427,Us Games Systems Inc
5428,Alemany Press
5429,Zaner Bloser
5430,Peter Pauper Press
5431,Peter Pauper Pr
5432,Inspire Books
5433,Madrona Pub
5434,Amer Dietetic Assn
5435,Royal Fireworks Publishing Company
5436,W. E. Upjohn Institute
5437,National Writers Press
5438,Unicorn Pub. House
5439,Unicorn Pub House
5440,Unicorn Publishing House
5441,"Unicorn Publishing House, The Incorporated"
5442,Charlesbridge Publishing
5443,Caribe Betania
5444,Harrison House Inc
5445,Kenneth Copeland Publications
5446,Ktav Publishing House
5447,Thomas Bros. Maps
5448,Waveland Press
5449,Science History Publications/USA
5450,Green Tiger Press
5451,Buddhist Text Translation Society Ersity Dhar
5452,St. Vladimir's Seminary Press
5453,Soundelux Audio Publishing
5454,Christian Pub. Services
5455,Broadway Play Publishing Inc
5456,Broadway Play Pub
5457,Peter Pan Industries
5458,Mulino
5459,Backcountry Guides
5460,Countryman Pr
5461,"Illuminated Way Publishing, Inc."
5462,Learning Works
5463,Salem House
5464,Salem House Publishing
5465,Meadowbrook Books
5466,Distributed by Simon &amp; Schuster
5467,Meadowbrook Inc
5468,Meadowbrook/see Simon Schust
5469,New Seasons Pub
5470,Discipleship Resources
