book_id,count
81075,2
81063,2
204709,2
10041,2
81104,2
122024,2
122023,2
202021,2
122020,2
122018,2
142881,2
259414,2
188537,2
21112,2
81027,2
122033,2
81106,2
122047,2
116907,2
225407,2
11719,2
116899,2
81152,2
10023,2
11716,2
81142,2
122045,2
81134,2
259436,2
225415,2
10027,2
204771,2
204769,2
265947,2
21088,2
81114,2
21089,2
122041,2
81111,2
122040,2
81110,2
21022,2
81295,2
204844,2
188673,2
81444,2
20955,2
122148,2
20959,2
9936,2
81432,2
20961,2
188677,2
122137,2
116706,2
116710,2
81451,2
142713,2
9947,2
122131,2
259512,2
142715,2
204921,2
81415,2
225287,2
81406,2
20973,2
9934,2
116685,2
204847,2
122155,2
81535,2
81533,2
20909,2
204966,2
20920,2
225242,2
81499,2
81495,2
188729,2
81491,2
81490,2
81454,2
225255,2
204961,2
225260,2
259536,2
81479,2
225265,2
122151,2
81471,2
142669,2
142677,2
9951,2
122127,2
81402,2
122100,2
204886,2
122110,2
81336,2
21003,2
225323,2
116758,2
122108,2
122104,2
116771,2
116773,2
259487,2
142723,2
259485,2
265976,2
81316,2
265092,2
259480,2
142761,2
81306,2
225337,2
259474,2
225339,2
116746,2
122113,2
225321,2
142753,2
259507,2
225295,2
116723,2
225301,2
20979,2
259500,2
81377,2
225306,2
81375,2
142735,2
201961,2
20984,2
20985,2
201971,2
204906,2
122118,2
142738,2
81357,2
188639,2
20996,2
116743,2
121808,2
226130,2
144476,2
227156,2
78367,2
144258,2
21608,2
21609,2
227152,2
5302,2
78355,2
203963,2
144264,2
78350,2
259127,2
121581,2
78344,2
259126,2
118099,2
259123,2
121579,2
78338,2
227161,2
187617,2
21626,2
203959,2
121580,2
21598,2
5300,2
259148,2
78408,2
259156,2
118065,2
227130,2
227135,2
78398,2
78396,2
259149,2
78392,2
21583,2
268273,2
227147,2
144249,2
78384,2
259145,2
268274,2
11450,2
187625,2
118095,2
78373,2
187624,2
78370,2
78329,2
118110,2
118059,2
21662,2
187599,2
121571,2
187597,2
78279,2
227179,2
21655,2
78274,2
187596,2
144304,2
11433,2
187593,2
21650,2
202194,2
187592,2
121567,2
118158,2
144311,2
5294,2
144314,2
11432,2
118168,2
227197,2
118142,2
11442,2
10344,2
187605,2
118118,2
10345,2
78326,2
227164,2
21635,2
78315,2
144285,2
268282,2
187607,2
78309,2
118130,2
259100,2
259105,2
118132,2
11444,2
144291,2
78298,2
144295,2
78294,2
203950,2
144297,2
227175,2
11455,2
78410,2
5546,2
204042,2
121643,2
259195,2
78526,2
78525,2
78523,2
121641,2
11481,2
259192,2
21506,2
10299,2
144203,2
268259,2
78512,2
204040,2
21509,2
78508,2
78507,2
121633,2
78505,2
202171,2
78500,2
10302,2
21483,2
265214,2
227088,2
117908,2
21459,2
227054,2
265213,2
78571,2
78570,2
78567,2
78566,2
259209,2
227058,2
21463,2
78562,2
78537,2
11486,2
78558,2
187674,2
121649,2
202167,2
121646,2
259206,2
21474,2
227074,2
259200,2
78499,2
78496,2
144237,2
21557,2
121602,2
268270,2
227117,2
227118,2
144229,2
11468,2
144230,2
227121,2
21555,2
78433,2
10324,2
21542,2
265228,2
118050,2
259161,2
187633,2
10334,2
78419,2
11457,2
227124,2
227125,2
78414,2
202186,2
227108,2
117969,2
227099,2
117970,2
11480,2
202173,2
21513,2
21514,2
21515,2
5325,2
117982,2
78486,2
117991,2
259188,2
121609,2
10317,2
118004,2
78478,2
11474,2
78471,2
259182,2
202182,2
21532,2
78461,2
78459,2
78243,2
78241,2
259085,2
259002,2
78009,2
203840,2
203839,2
265798,2
118366,2
187478,2
121457,2
5267,2
78001,2
118368,2
144420,2
121459,2
227340,2
203835,2
118374,2
118376,2
118379,2
187469,2
187468,2
77977,2
21816,2
21819,2
21797,2
227334,2
11335,2
11351,2
118309,2
259020,2
78055,2
11359,2
144392,2
21783,2
144394,2
259015,2
187491,2
265266,2
11349,2
78019,2
121475,2
118328,2
265802,2
144401,2
121462,2
78030,2
78029,2
227329,2
21794,2
187485,2
21820,2
77969,2
21687,2
77886,2
258982,2
77907,2
118417,2
187430,2
227383,2
203812,2
187429,2
144465,2
227388,2
21841,2
187428,2
21837,2
10421,2
5250,2
227391,2
5247,2
118431,2
21845,2
227398,2
118434,2
144475,2
121427,2
10417,2
187431,2
203833,2
268302,2
77968,2
187465,2
118383,2
77958,2
77953,2
144437,2
265272,2
77944,2
77942,2
77941,2
118390,2
144457,2
118394,2
11312,2
77932,2
77930,2
21832,2
121445,2
121444,2
227373,2
118404,2
10408,2
265263,2
78059,2
265262,2
144335,2
187567,2
118214,2
227224,2
5286,2
118223,2
203924,2
118234,2
187562,2
259068,2
21712,2
144336,2
118210,2
21713,2
121521,2
121512,2
187552,2
78169,2
118244,2
21730,2
78163,2
118245,2
21735,2
259070,2
259073,2
144388,2
144321,2
144317,2
5293,2
118176,2
78232,2
121562,2
259084,2
187583,2
78223,2
259079,2
21691,2
118184,2
187575,2
121558,2
78215,2
121556,2
10353,2
78210,2
78209,2
21699,2
187577,2
121553,2
11412,2
21737,2
187549,2
187539,2
78082,2
259046,2
265252,2
10362,2
187518,2
11378,2
78090,2
121496,2
118278,2
21768,2
265257,2
144378,2
118246,2
121489,2
10373,2
187512,2
187511,2
187510,2
118299,2
144385,2
227305,2
118302,2
118305,2
78102,2
118272,2
78109,2
121499,2
5283,2
144348,2
21741,2
21742,2
118250,2
227254,2
265251,2
187534,2
144355,2
259056,2
78130,2
187530,2
5274,2
118259,2
259051,2
11384,2
21752,2
78118,2
21757,2
144369,2
144370,2
121652,2
117903,2
78577,2
117624,2
117617,2
226505,2
226511,2
259265,2
226513,2
226515,2
143805,2
79292,2
143810,2
143817,2
226524,2
21336,2
117628,2
79275,2
226528,2
187890,2
204279,2
226534,2
204278,2
10194,2
143827,2
143829,2
226500,2
79320,2
226544,2
187903,2
226469,2
79382,2
187909,2
226472,2
204292,2
226477,2
121768,2
79364,2
265881,2
10185,2
143792,2
117612,2
265880,2
226486,2
79348,2
117608,2
259266,2
21335,2
117609,2
79334,2
117611,2
226493,2
143830,2
21345,2
143935,2
187842,2
143879,2
143880,2
187857,2
204269,2
204268,2
187846,2
187845,2
202129,2
259252,2
143908,2
268204,2
21360,2
121746,2
259251,2
117678,2
143916,2
268206,2
187835,2
187833,2
143930,2
79089,2
117687,2
79173,2
226612,2
5456,2
11555,2
204276,2
226549,2
117645,2
5451,2
143840,2
143841,2
143845,2
79218,2
187880,2
117648,2
143850,2
79177,2
5447,2
226581,2
79205,2
117653,2
121750,2
143859,2
79190,2
21359,2
143870,2
79179,2
79387,2
226462,2
117592,2
121792,2
226177,2
117525,2
143583,2
143585,2
5536,2
226194,2
5535,2
226212,2
226214,2
10160,2
202116,2
79683,2
5531,2
226235,2
226240,2
10175,2
121784,2
5526,2
143617,2
121781,2
143621,2
187985,2
188007,2
21317,2
11561,2
79708,2
79734,2
226140,2
117496,2
202114,2
226142,2
226147,2
226153,2
117505,2
79712,2
79711,2
143567,2
204311,2
121798,2
79704,2
10156,2
79702,2
79701,2
117517,2
143573,2
188010,2
11603,2
226167,2
226260,2
226263,2
187975,2
79425,2
11575,2
79448,2
117583,2
11570,2
202122,2
226421,2
79439,2
79437,2
5474,2
226431,2
259278,2
226284,2
79414,2
226440,2
143764,2
187920,2
5470,2
187918,2
79404,2
265179,2
187916,2
187915,2
10179,2
117576,2
226399,2
117575,2
143645,2
117557,2
79577,2
143652,2
226296,2
11577,2
121779,2
187963,2
226305,2
79545,2
143689,2
187953,2
143696,2
143706,2
187947,2
143709,2
226374,2
121778,2
121776,2
79507,2
143735,2
226684,2
187827,2
78579,2
226946,2
187728,2
117840,2
78712,2
226934,2
11501,2
144098,2
226942,2
226943,2
144101,2
117848,2
78690,2
10263,2
117849,2
117850,2
144108,2
78682,2
117852,2
21396,2
226977,2
5379,2
144122,2
78660,2
226926,2
144089,2
187712,2
78782,2
117806,2
117809,2
117814,2
226891,2
187751,2
21392,2
226894,2
187749,2
144069,2
226898,2
5396,2
226922,2
187741,2
121684,2
187739,2
187735,2
78759,2
78754,2
268227,2
187731,2
11505,2
117831,2
78659,2
117861,2
187822,2
227048,2
10289,2
121657,2
227043,2
21440,2
121655,2
78604,2
78603,2
21441,2
187681,2
21445,2
187679,2
11494,2
265212,2
21450,2
21453,2
117899,2
21457,2
78587,2
21458,2
144168,2
117900,2
144170,2
21437,2
21436,2
11498,2
78632,2
21397,2
265211,2
78648,2
259231,2
144138,2
5369,2
78636,2
21410,2
204144,2
204139,2
268240,2
121665,2
78628,2
78627,2
117873,2
21417,2
117875,2
10288,2
21427,2
78617,2
11495,2
144156,2
117803,2
226883,2
10248,2
10226,2
117714,2
265875,2
226788,2
78990,2
121727,2
5418,2
144000,2
265868,2
144007,2
226813,2
226814,2
187786,2
78959,2
78957,2
10233,2
265196,2
117745,2
226817,2
78953,2
226818,2
10235,2
226820,2
226784,2
265879,2
78825,2
268210,2
79077,2
204264,2
187818,2
121740,2
79057,2
187815,2
21374,2
79043,2
10203,2
143963,2
79031,2
187788,2
79029,2
226737,2
226738,2
268214,2
11540,2
79016,2
226757,2
143982,2
226768,2
79007,2
226821,2
117751,2
78944,2
226864,2
226852,2
78880,2
78878,2
78876,2
5409,2
11519,2
265199,2
78869,2
226858,2
5403,2
226865,2
144021,2
78851,2
204218,2
21387,2
187759,2
78845,2
187757,2
226876,2
121697,2
78829,2
226881,2
78883,2
11520,2
78885,2
78892,2
5413,2
78936,2
78935,2
117752,2
78927,2
265865,2
117755,2
204232,2
226838,2
21383,2
187771,2
202146,2
21384,2
259240,2
226843,2
144031,2
78900,2
78899,2
11522,2
78894,2
10240,2
5648,2
88811,2
87364,2
15771,2
98241,2
15777,2
98237,2
98236,2
7778,2
98233,2
98232,2
15780,2
262564,2
262563,2
8952,2
7777,2
107068,2
211300,2
107072,2
15802,2
128109,2
98217,2
98214,2
128106,2
128105,2
194139,2
128104,2
267000,2
128125,2
98293,2
211318,2
98289,2
8948,2
15761,2
216552,2
133454,2
15762,2
98274,2
98273,2
262574,2
216559,2
216564,2
98264,2
216565,2
262572,2
262569,2
107056,2
133461,2
98254,2
98252,2
98251,2
107058,2
216578,2
7783,2
133488,2
216587,2
15824,2
98199,2
216619,2
7745,2
98125,2
7741,2
15864,2
133538,2
216624,2
98118,2
211219,2
107128,2
98113,2
128070,2
128069,2
15871,2
7740,2
107141,2
216631,2
8984,2
133546,2
98094,2
133547,2
211191,2
216636,2
128075,2
98136,2
198013,2
98168,2
128103,2
98191,2
133501,2
8953,2
107083,2
107084,2
98179,2
98176,2
194123,2
107088,2
98161,2
128081,2
8955,2
8958,2
266448,2
211240,2
7759,2
128089,2
267010,2
98147,2
133522,2
98142,2
107047,2
15757,2
128241,2
98540,2
216427,2
98528,2
216434,2
128229,2
7842,2
8907,2
266974,2
133364,2
98507,2
216438,2
266486,2
216439,2
266485,2
211428,2
98499,2
266975,2
266484,2
194167,2
266976,2
133372,2
211426,2
133374,2
133378,2
264045,2
133349,2
216549,2
98549,2
98617,2
133312,2
216377,2
98608,2
98603,2
15723,2
194194,2
133322,2
98589,2
98588,2
216384,2
216385,2
8902,2
216390,2
106882,2
98573,2
128235,2
133333,2
106888,2
133337,2
211436,2
15726,2
216406,2
211416,2
211410,2
7834,2
13624,2
7819,2
128174,2
133423,2
216502,2
7804,2
8932,2
98339,2
128159,2
133428,2
128156,2
266464,2
266986,2
266462,2
133432,2
266461,2
133433,2
133434,2
216532,2
133440,2
128142,2
15755,2
211336,2
128140,2
266981,2
107001,2
216491,2
264046,2
128209,2
216459,2
98459,2
98458,2
197966,2
15734,2
133382,2
133386,2
98438,2
133396,2
8922,2
133411,2
128193,2
211393,2
98415,2
8924,2
128189,2
197970,2
133405,2
128183,2
128180,2
133409,2
211189,2
216638,2
98089,2
133739,2
15950,2
133746,2
211028,2
133750,2
133752,2
97569,2
97567,2
97550,2
107331,2
7656,2
7654,2
133758,2
133759,2
97516,2
13605,2
107359,2
127943,2
97500,2
107364,2
133775,2
211010,2
198073,2
133781,2
9014,2
97605,2
98088,2
7659,2
198065,2
97704,2
133686,2
7678,2
97694,2
267050,2
15939,2
107310,2
133696,2
216814,2
133701,2
7668,2
216825,2
97648,2
97646,2
7666,2
216828,2
7665,2
97632,2
211037,2
133725,2
97626,2
97620,2
194000,2
216891,2
97478,2
107372,2
216965,2
15967,2
107404,2
97335,2
216978,2
97307,2
216989,2
97303,2
97289,2
7633,2
264061,2
7631,2
133885,2
133886,2
133900,2
210973,2
15986,2
133901,2
7625,2
133905,2
7623,2
262461,2
97242,2
216964,2
210982,2
127926,2
97411,2
7646,2
107374,2
133805,2
107375,2
107380,2
7644,2
133823,2
216939,2
127937,2
97415,2
107382,2
107398,2
7642,2
97398,2
133832,2
127936,2
97391,2
133833,2
107391,2
107392,2
107397,2
97383,2
97708,2
127971,2
127980,2
15903,2
128030,2
262513,2
128029,2
98017,2
7727,2
133583,2
128026,2
98006,2
267027,2
267028,2
216686,2
97994,2
211136,2
198043,2
266433,2
216697,2
216698,2
128014,2
97955,2
211123,2
133602,2
216702,2
7704,2
98028,2
98030,2
98032,2
15885,2
133551,2
15876,2
128054,2
133554,2
98078,2
7739,2
133558,2
107161,2
98069,2
133566,2
211171,2
216673,2
107174,2
133570,2
133574,2
7729,2
98046,2
133576,2
216670,2
15890,2
216672,2
211157,2
15902,2
7703,2
13615,2
211122,2
107265,2
107270,2
7692,2
15929,2
198060,2
267047,2
107278,2
97812,2
133667,2
267048,2
216766,2
267049,2
97795,2
97791,2
97784,2
97779,2
133674,2
216777,2
133678,2
133679,2
211085,2
216786,2
198061,2
127993,2
133656,2
198053,2
211116,2
133608,2
97931,2
128007,2
211117,2
216715,2
133614,2
97921,2
133616,2
267042,2
262502,2
97891,2
97827,2
216732,2
128004,2
133639,2
97869,2
216745,2
97859,2
107248,2
97842,2
194069,2
97828,2
7844,2
197954,2
133908,2
266500,2
7977,2
15502,2
215974,2
99531,2
132971,2
215983,2
132972,2
194373,2
7967,2
132980,2
215993,2
132988,2
197778,2
15528,2
99486,2
128523,2
99484,2
15534,2
106569,2
15543,2
194350,2
106571,2
132994,2
99559,2
15498,2
128543,2
266886,2
106522,2
128541,2
99620,2
99613,2
215932,2
99610,2
128539,2
264009,2
99607,2
99606,2
132934,2
99597,2
15491,2
194409,2
215945,2
132940,2
128536,2
132942,2
132943,2
13678,2
13677,2
15496,2
99566,2
216006,2
99465,2
7958,2
266900,2
216059,2
15571,2
15572,2
15583,2
15584,2
264024,2
15586,2
216063,2
128485,2
262676,2
133031,2
133032,2
99370,2
216072,2
15588,2
133039,2
216078,2
106615,2
133042,2
106618,2
262674,2
106620,2
106622,2
106602,2
128487,2
216046,2
7946,2
197793,2
106576,2
262699,2
99457,2
133001,2
197798,2
216019,2
99448,2
216023,2
7953,2
106584,2
128493,2
15555,2
106586,2
216033,2
106589,2
99420,2
133013,2
133017,2
262696,2
128497,2
99413,2
99622,2
215927,2
106873,2
8033,2
215807,2
15414,2
132742,2
263993,2
215812,2
197755,2
132745,2
194505,2
15415,2
106472,2
99866,2
106473,2
132754,2
106474,2
99856,2
132758,2
194502,2
99849,2
15424,2
266854,2
132762,2
211721,2
99841,2
132741,2
99906,2
99628,2
8035,2
15380,2
132691,2
132692,2
128589,2
99990,2
128588,2
106453,2
99984,2
99964,2
215778,2
215784,2
266844,2
99936,2
194515,2
15402,2
215796,2
99919,2
266505,2
99914,2
128575,2
106468,2
215804,2
15404,2
128571,2
132764,2
99829,2
263999,2
99742,2
8003,2
266880,2
99726,2
15452,2
99718,2
132871,2
194463,2
15455,2
99702,2
99690,2
132895,2
132896,2
99684,2
215916,2
99645,2
132915,2
15470,2
13692,2
215925,2
106516,2
128546,2
99632,2
128554,2
197764,2
215884,2
15433,2
13696,2
99825,2
99823,2
99822,2
132766,2
266855,2
132770,2
8019,2
132785,2
128564,2
99799,2
106502,2
132789,2
215865,2
15435,2
266866,2
215870,2
132822,2
99764,2
99763,2
132840,2
99756,2
128475,2
15603,2
133046,2
133213,2
133220,2
197897,2
98868,2
98866,2
106787,2
262638,2
106788,2
15673,2
98862,2
262633,2
98860,2
264040,2
15677,2
133223,2
98854,2
98852,2
98850,2
98845,2
128308,2
133228,2
98835,2
98833,2
98832,2
133219,2
133211,2
99332,2
106781,2
133164,2
216223,2
106752,2
216227,2
98980,2
211516,2
13642,2
15662,2
98961,2
216238,2
133187,2
266936,2
133193,2
98939,2
216245,2
98937,2
7883,2
133201,2
98917,2
128350,2
128349,2
133206,2
106775,2
98831,2
15678,2
133231,2
98817,2
266493,2
7850,2
7849,2
128249,2
216342,2
15696,2
194209,2
98676,2
98671,2
98668,2
98666,2
98665,2
106852,2
133296,2
133297,2
106857,2
133300,2
106858,2
133303,2
216370,2
13627,2
266491,2
98636,2
128269,2
262627,2
211458,2
98758,2
106804,2
106807,2
133245,2
98790,2
106809,2
106810,2
7861,2
98764,2
98760,2
106817,2
133258,2
98717,2
266967,2
133265,2
216325,2
133269,2
15686,2
133272,2
15687,2
128275,2
128274,2
216332,2
133163,2
128363,2
133162,2
99150,2
15631,2
99255,2
99251,2
133080,2
216117,2
99243,2
99234,2
133089,2
266496,2
99226,2
99222,2
99215,2
216131,2
99205,2
106677,2
7924,2
133103,2
99192,2
133107,2
7923,2
106679,2
99168,2
7916,2
7930,2
7931,2
106662,2
106651,2
99329,2
211596,2
216087,2
106630,2
106632,2
99319,2
99315,2
106650,2
99313,2
99312,2
7934,2
216106,2
133059,2
133060,2
106655,2
197832,2
99294,2
15628,2
128443,2
99279,2
133065,2
133066,2
266925,2
266927,2
106748,2
194274,2
216181,2
211539,2
99086,2
106720,2
197876,2
99079,2
128381,2
262647,2
99074,2
99068,2
216197,2
106743,2
99044,2
15657,2
99038,2
216213,2
133157,2
216215,2
133158,2
133160,2
106746,2
15658,2
216218,2
211541,2
7901,2
197866,2
99116,2
99144,2
106684,2
99138,2
133129,2
106689,2
15644,2
99127,2
128430,2
216173,2
15645,2
99115,2
7902,2
128421,2
13645,2
99113,2
128420,2
106698,2
133135,2
106699,2
133137,2
128396,2
99105,2
97241,2
7621,2
128591,2
95746,2
217723,2
134775,2
108106,2
217734,2
134788,2
210584,2
108112,2
193363,2
95705,2
217749,2
134806,2
16495,2
95691,2
217752,2
127523,2
193348,2
95675,2
217760,2
134815,2
127504,2
198314,2
127500,2
108141,2
95741,2
95747,2
217655,2
134770,2
134715,2
95863,2
217658,2
95861,2
127548,2
217660,2
95842,2
108098,2
217669,2
193417,2
217672,2
217673,2
95815,2
217675,2
7484,2
134728,2
193412,2
134734,2
108105,2
134747,2
193399,2
134759,2
7480,2
127495,2
217766,2
193340,2
134835,2
127472,2
134892,2
193318,2
127450,2
95544,2
210528,2
198339,2
95539,2
95538,2
95537,2
95536,2
198345,2
210517,2
7472,2
95530,2
13429,2
95526,2
95525,2
134905,2
193308,2
193306,2
193305,2
95518,2
95554,2
7473,2
193320,2
95615,2
134841,2
108153,2
198321,2
127490,2
198322,2
127478,2
134859,2
7476,2
95624,2
134868,2
95607,2
13431,2
95606,2
134870,2
134871,2
7475,2
95594,2
95590,2
210551,2
198326,2
198328,2
95568,2
198288,2
217651,2
210685,2
96118,2
107978,2
210646,2
96110,2
16451,2
107990,2
210641,2
134546,2
134548,2
210640,2
198261,2
96094,2
193496,2
13473,2
217548,2
96078,2
96076,2
217550,2
193490,2
198265,2
96070,2
96069,2
193488,2
266406,2
134535,2
134532,2
217649,2
96125,2
266414,2
134517,2
134518,2
127632,2
9095,2
96167,2
96162,2
134522,2
96154,2
264114,2
262187,2
96144,2
134528,2
96141,2
96140,2
193505,2
96136,2
127621,2
96133,2
217524,2
96130,2
217526,2
134531,2
193481,2
127583,2
7496,2
108037,2
134636,2
95993,2
217600,2
95977,2
13449,2
127561,2
193453,2
217605,2
134658,2
193448,2
134666,2
217623,2
16486,2
95931,2
108083,2
217627,2
95926,2
95918,2
95902,2
217633,2
217635,2
217643,2
217648,2
95999,2
217592,2
134635,2
7493,2
266405,2
9110,2
264121,2
13463,2
134605,2
264122,2
134608,2
134609,2
16472,2
96030,2
127567,2
127562,2
198284,2
96023,2
217577,2
96017,2
108068,2
16483,2
13456,2
96007,2
198285,2
134626,2
127441,2
16519,2
16520,2
9140,2
135210,2
217991,2
135216,2
217998,2
217999,2
135220,2
135221,2
95178,2
264166,2
7429,2
95166,2
135230,2
135237,2
218016,2
135240,2
7427,2
218022,2
218025,2
135255,2
135258,2
95108,2
135276,2
135277,2
95201,2
135196,2
16521,2
135184,2
135107,2
95291,2
108335,2
193190,2
198397,2
95281,2
193183,2
95265,2
217942,2
95260,2
267159,2
127341,2
127340,2
127337,2
198401,2
267160,2
198403,2
95241,2
95237,2
135177,2
95234,2
95227,2
217972,2
264167,2
218041,2
264168,2
108382,2
135367,2
218119,2
193065,2
198416,2
210377,2
264170,2
94920,2
218147,2
193054,2
210374,2
135396,2
198417,2
135397,2
7418,2
108405,2
94901,2
193045,2
127300,2
94895,2
16643,2
94892,2
94886,2
94885,2
135358,2
218102,2
135353,2
95046,2
267165,2
218049,2
218051,2
127306,2
135302,2
108391,2
218054,2
218055,2
95050,2
127304,2
135307,2
135338,2
218059,2
210383,2
95021,2
7421,2
135322,2
135328,2
218080,2
198415,2
95001,2
95000,2
135102,2
16628,2
9135,2
262086,2
13413,2
266395,2
95468,2
95467,2
16570,2
95463,2
108268,2
193286,2
16573,2
95458,2
264156,2
134976,2
198365,2
95455,2
95453,2
198369,2
217870,2
262089,2
95449,2
193284,2
95444,2
95440,2
95439,2
127412,2
217858,2
264153,2
95503,2
262123,2
198346,2
16524,2
210513,2
134928,2
210512,2
95509,2
108216,2
16536,2
198350,2
95501,2
134961,2
217832,2
95497,2
266396,2
108239,2
16547,2
262106,2
127421,2
108241,2
95483,2
127419,2
95438,2
127384,2
135098,2
127382,2
135052,2
22536,2
95371,2
7461,2
127373,2
198386,2
95364,2
95362,2
13392,2
135062,2
210433,2
217901,2
127353,2
127352,2
95342,2
193224,2
95340,2
7454,2
95335,2
217914,2
16623,2
135091,2
95319,2
135050,2
135049,2
95378,2
7463,2
95433,2
262082,2
193274,2
95422,2
127374,2
134994,2
16586,2
193264,2
217881,2
95412,2
135029,2
193249,2
95404,2
95402,2
108295,2
217884,2
95396,2
95392,2
16599,2
135039,2
193250,2
135044,2
127634,2
107928,2
217019,2
96906,2
267112,2
96900,2
134062,2
7553,2
107539,2
134064,2
96881,2
107542,2
107544,2
107546,2
96858,2
16173,2
16177,2
107549,2
13530,2
134081,2
107552,2
96836,2
13526,2
96835,2
127870,2
107556,2
96828,2
107538,2
96908,2
134037,2
96910,2
16124,2
96956,2
217152,2
134039,2
217153,2
107523,2
107524,2
16139,2
217156,2
107527,2
16141,2
193836,2
96936,2
96932,2
107528,2
264087,2
13531,2
134051,2
16145,2
96919,2
134052,2
217171,2
16146,2
107563,2
217209,2
96817,2
193800,2
210902,2
217244,2
16220,2
134115,2
134116,2
134118,2
107595,2
262351,2
107598,2
16227,2
217253,2
134127,2
262341,2
107599,2
107601,2
262339,2
96714,2
107604,2
96706,2
262332,2
16252,2
134147,2
96694,2
96749,2
96751,2
7543,2
193791,2
96800,2
127849,2
96795,2
217222,2
96786,2
96784,2
107569,2
107575,2
16203,2
267115,2
134105,2
107589,2
107577,2
107579,2
107581,2
13518,2
16211,2
217235,2
127840,2
96758,2
107586,2
96756,2
127883,2
16112,2
217503,2
193884,2
133957,2
16011,2
133961,2
107439,2
107442,2
16023,2
107443,2
97129,2
133963,2
127906,2
127905,2
16026,2
97111,2
198103,2
217074,2
107456,2
97103,2
13586,2
133977,2
97097,2
133979,2
97092,2
127898,2
133950,2
97155,2
264078,2
97162,2
133915,2
217028,2
15998,2
217031,2
210972,2
97200,2
217035,2
97198,2
217038,2
107420,2
133922,2
97193,2
97184,2
133937,2
97181,2
198094,2
97180,2
107424,2
97178,2
107425,2
107426,2
133944,2
97166,2
9016,2
210958,2
107473,2
97069,2
97019,2
107499,2
9019,2
217130,2
134016,2
97011,2
7570,2
134020,2
217138,2
97002,2
107502,2
262408,2
107505,2
134022,2
264076,2
134027,2
7564,2
217150,2
9024,2
134034,2
134035,2
127884,2
96963,2
107498,2
16071,2
127893,2
97048,2
133990,2
133995,2
210957,2
210956,2
134003,2
210955,2
7587,2
134006,2
16051,2
210952,2
97047,2
107496,2
7584,2
264073,2
7583,2
9017,2
97037,2
16059,2
13554,2
97033,2
210948,2
97029,2
16256,2
193764,2
7542,2
107798,2
217396,2
16391,2
198214,2
16392,2
96387,2
262224,2
193590,2
16394,2
16397,2
217410,2
16407,2
193578,2
9076,2
193577,2
134412,2
134418,2
127692,2
217427,2
198216,2
127686,2
107851,2
107853,2
134438,2
9075,2
134377,2
127826,2
16389,2
127726,2
127721,2
127719,2
193628,2
96448,2
96446,2
127718,2
96444,2
193615,2
210776,2
127701,2
96434,2
217375,2
134355,2
96430,2
96429,2
16383,2
96420,2
107790,2
127699,2
193608,2
96413,2
96407,2
16413,2
193565,2
217442,2
198221,2
134482,2
96243,2
217480,2
96236,2
127662,2
210704,2
127656,2
134486,2
127654,2
96226,2
134489,2
96216,2
267135,2
127652,2
198237,2
134495,2
134501,2
107920,2
9080,2
134505,2
127645,2
9081,2
96189,2
193542,2
198233,2
127669,2
107864,2
134442,2
7523,2
193553,2
107859,2
96296,2
96292,2
134465,2
96290,2
134470,2
127676,2
198226,2
127670,2
193546,2
198228,2
96270,2
210712,2
96267,2
96266,2
193545,2
134474,2
107868,2
134479,2
96453,2
198195,2
16377,2
134262,2
262302,2
198181,2
134217,2
217297,2
96620,2
16292,2
217301,2
217303,2
127807,2
16297,2
193717,2
217309,2
13491,2
217310,2
217312,2
16300,2
210872,2
96588,2
107630,2
9032,2
9035,2
193694,2
134247,2
193730,2
134206,2
217289,2
217279,2
96685,2
96683,2
264107,2
13499,2
7541,2
96680,2
134166,2
96677,2
96675,2
107613,2
16267,2
96644,2
96664,2
134171,2
9031,2
7538,2
107616,2
127817,2
16273,2
107618,2
13493,2
193748,2
127796,2
127792,2
210793,2
127790,2
9047,2
210825,2
96520,2
262274,2
217345,2
96510,2
134300,2
16342,2
134303,2
210813,2
210805,2
134310,2
9070,2
267117,2
96484,2
107739,2
96483,2
134321,2
134322,2
96477,2
134326,2
210797,2
217364,2
217339,2
217335,2
210835,2
134275,2
210856,2
96568,2
13490,2
9040,2
210851,2
96566,2
96565,2
210850,2
134270,2
193687,2
134276,2
16328,2
127786,2
96552,2
134277,2
107678,2
267116,2
107682,2
107684,2
127780,2
16323,2
127779,2
100003,2
106442,2
198423,2
104472,2
131091,2
102539,2
102538,2
131092,2
102535,2
102534,2
131093,2
8397,2
102527,2
102526,2
102525,2
129726,2
14441,2
102522,2
102519,2
214482,2
102515,2
102514,2
102508,2
8391,2
102503,2
195636,2
263388,2
8401,2
129730,2
131052,2
102547,2
131061,2
131062,2
131064,2
102576,2
104461,2
8404,2
131071,2
102570,2
102567,2
102565,2
102564,2
102563,2
263853,2
131080,2
131081,2
102558,2
129733,2
131082,2
102556,2
214456,2
129731,2
102551,2
263426,2
214488,2
214491,2
102491,2
102490,2
102437,2
195620,2
102433,2
213203,2
263367,2
131150,2
8374,2
131155,2
195606,2
102412,2
129710,2
104519,2
102408,2
131167,2
102402,2
104523,2
8767,2
196734,2
102397,2
131170,2
131171,2
102387,2
213196,2
131139,2
102445,2
102446,2
102471,2
14472,2
129723,2
131118,2
102486,2
131120,2
102483,2
263381,2
104491,2
131124,2
263379,2
129718,2
8759,2
131129,2
195630,2
263372,2
131131,2
104494,2
214505,2
129715,2
263370,2
102453,2
102452,2
131054,2
102597,2
102910,2
102832,2
102828,2
195826,2
196685,2
266567,2
102818,2
102816,2
